,age,c_weight,course,date,field,gender,head_count,horse_name,j_weight,jackie,odds,popu,race,race_name,rank,trainerA,trainerB,weight,year
20080102080103,2,-2,芝1500m,10/5(日),札幌,牡,14頭,マイネルプリマス,54.0,☆北村友,2.2,1,1R,２歳未勝利,4,栗東,飯田雄,488,2008.0
20080102080104,2,+8,芝1500m,10/5(日),札幌,牡,14頭,ケイアイマーズ,55.0,梶,67.8,8,1R,２歳未勝利,5,美浦,田村,452,2008.0
20080102080105,2,+8,芝1500m,10/5(日),札幌,牡,14頭,ニシノラブキング,55.0,中舘,6.5,3,1R,２歳未勝利,6,栗東,浅見,478,2008.0
20080102080106,2,0,芝1500m,10/5(日),札幌,牝,14頭,レティセラ,54.0,菊沢,39.0,7,1R,２歳未勝利,7,栗東,松田博,400,2008.0
20080102080107,2,+2,芝1500m,10/5(日),札幌,牡,14頭,マルブツヴァース,55.0,津村,18.4,6,1R,２歳未勝利,8,栗東,加用,444,2008.0
20080102080108,2,+16,芝1500m,10/5(日),札幌,牡,14頭,トミケンコウテイ,55.0,桑村真,224.3,14,1R,２歳未勝利,9,美浦,和田,452,2008.0
20080102080109,2,+14,芝1500m,10/5(日),札幌,牡,14頭,コンゴウテンリュオ,55.0,武英,139.2,10,1R,２歳未勝利,10,栗東,山内,500,2008.0
20080102080110,2,0,芝1500m,10/5(日),札幌,牡,14頭,テンブレイク,55.0,小島,116.1,9,1R,２歳未勝利,11,美浦,中野栄,490,2008.0
20080102080111,2,-6,芝1500m,10/5(日),札幌,牝,14頭,キシュウガイア,54.0,松田,172.6,13,1R,２歳未勝利,12,栗東,安達,464,2008.0
20080102080112,2,+2,芝1500m,10/5(日),札幌,牝,14頭,ミラーフジコ,54.0,小原,170.1,12,1R,２歳未勝利,13,美浦,小林,446,2008.0
20080102080113,2,+14,芝1500m,10/5(日),札幌,牡,14頭,ジョウショーエビス,55.0,長谷川,147.1,11,1R,２歳未勝利,14,栗東,北出,434,2008.0
20080102080200,2,+2,芝1800m,10/5(日),札幌,牡,14頭,ラヴィンライフ,55.0,長谷川,15.7,6,2R,２歳未勝利,1,栗東,武宏,468,2008.0
20080102080201,2,+6,芝1800m,10/5(日),札幌,牡,14頭,ウインスカイハイ,55.0,古川,3.5,2,2R,２歳未勝利,2,栗東,山内,472,2008.0
20080102080202,2,-12,芝1800m,10/5(日),札幌,牝,14頭,ロイヤルクリッパー,54.0,中舘,7.6,5,2R,２歳未勝利,3,栗東,清水出,460,2008.0
20080102080203,2,+8,芝1800m,10/5(日),札幌,牝,14頭,フィーリングトーン,54.0,菊沢,81.5,10,2R,２歳未勝利,4,栗東,松田博,466,2008.0
20080102080204,2,+2,芝1800m,10/5(日),札幌,牡,14頭,セイカプレスト,55.0,斉藤正,198.7,14,2R,２歳未勝利,5,美浦,相沢,434,2008.0
20080102080205,2,0,芝1800m,10/5(日),札幌,牡,14頭,マイネルプロートス,55.0,津村,5.5,3,2R,２歳未勝利,6,栗東,加用,484,2008.0
20080102080206,2,0,芝1800m,10/5(日),札幌,牡,14頭,ワンポイントベル,55.0,藤岡佑,7.0,4,2R,２歳未勝利,7,美浦,石毛,494,2008.0
20080102080207,2,+2,芝1800m,10/5(日),札幌,牡,14頭,アムールマルルー,55.0,藤田,3.2,1,2R,２歳未勝利,8,美浦,藤沢和,500,2008.0
20080102080208,2,-10,芝1800m,10/5(日),札幌,牡,14頭,ザバトルビジョウブ,52.0,▲丸田,30.7,9,2R,２歳未勝利,9,栗東,梅田智,442,2008.0
20080102080209,2,-4,芝1800m,10/5(日),札幌,牡,14頭,テンシノザール,55.0,大野,176.9,11,2R,２歳未勝利,10,栗東,谷,502,2008.0
20080102080210,2,0,芝1800m,10/5(日),札幌,牝,14頭,ワールドレデー,53.0,☆北村友,26.3,8,2R,２歳未勝利,11,栗東,池添,494,2008.0
20080102080211,2,+14,芝1800m,10/5(日),札幌,牡,14頭,ハリケンフリゲイト,52.0,▲荻野琢,184.4,12,2R,２歳未勝利,12,栗東,羽月,434,2008.0
20080102080212,2,+4,芝1800m,10/5(日),札幌,牡,14頭,ヤラマイカ,55.0,田辺,191.1,13,2R,２歳未勝利,13,美浦,浅野,494,2008.0
20080102080213,2,0,芝1800m,10/5(日),札幌,牡,14頭,サトノミラクル,54.0,☆的場,25.7,7,2R,２歳未勝利,中止,美浦,的場,474,2008.0
20080102080300,3,0,ダ1700m,10/5(日),札幌,牡,13頭,デジタルキャッシュ,57.0,松田,11.0,7,3R,３歳未勝利,1,栗東,中尾秀,508,2008.0
20080102080301,3,-2,ダ1700m,10/5(日),札幌,牡,13頭,ラヴファントム,57.0,山口竜,6.5,2,3R,３歳未勝利,2,美浦,奥平,462,2008.0
20080102080302,3,-2,ダ1700m,10/5(日),札幌,牝,13頭,サクラシンフォニー,54.0,☆北村友,10.7,6,3R,３歳未勝利,3,栗東,岡田,452,2008.0
20080102080303,3,+6,ダ1700m,10/5(日),札幌,牡,13頭,ショウグンエース,57.0,西田,28.8,10,3R,３歳未勝利,4,美浦,大江原,462,2008.0
20080102080304,3,-4,ダ1700m,10/5(日),札幌,セ,13頭,ブレイズメモリー,57.0,大野,8.0,4,3R,３歳未勝利,5,美浦,後藤,496,2008.0
20080102080305,3,+18,ダ1700m,10/5(日),札幌,牝,13頭,メイプルプラウド,55.0,小林久,126.7,12,3R,３歳未勝利,6,美浦,星野,494,2008.0
20080102080306,3,+4,ダ1700m,10/5(日),札幌,牝,13頭,オサナゴコロノキミ,52.0,▲丸田,11.7,8,3R,３歳未勝利,7,美浦,保田,450,2008.0
20080102080307,3,0,ダ1700m,10/5(日),札幌,牝,13頭,ランウェイスナップ,55.0,藤田,10.2,5,3R,３歳未勝利,8,栗東,松田国,438,2008.0
20080102080308,3,0,ダ1700m,10/5(日),札幌,牝,13頭,ムーンクレイドル,55.0,藤岡佑,7.7,3,3R,３歳未勝利,9,栗東,角居,518,2008.0
20080102080309,3,+8,ダ1700m,10/5(日),札幌,牝,13頭,アンジュポケット,55.0,宮崎光,211.7,13,3R,３歳未勝利,10,美浦,根本,456,2008.0
20080102080310,3,-8,ダ1700m,10/5(日),札幌,牝,13頭,カスターニャ,55.0,桑村真,24.2,9,3R,３歳未勝利,11,栗東,作田,424,2008.0
20080102080311,3,+10,ダ1700m,10/5(日),札幌,牡,13頭,フサイチワイバーン,54.0,▲荻野琢,2.8,1,3R,３歳未勝利,12,栗東,山内,502,2008.0
20080102080312,3,-6,ダ1700m,10/5(日),札幌,牝,13頭,ブライダルブーケ,54.0,☆田中博,34.7,11,3R,３歳未勝利,13,美浦,手塚,462,2008.0
20080102080400,3,0,芝1200m,10/5(日),札幌,牝,16頭,シャイニーカフェ,55.0,吉永,102.9,13,4R,３歳未勝利,1,美浦,蛯名,426,2008.0
20080102080401,3,+2,芝1200m,10/5(日),札幌,牝,16頭,ニシノイノーマス,55.0,藤田,9.6,5,4R,３歳未勝利,2,栗東,北出,476,2008.0
20080102080402,3,-4,芝1200m,10/5(日),札幌,セ,16頭,アスールグロリオ,57.0,中舘,3.2,1,4R,３歳未勝利,3,栗東,須貝彦,464,2008.0
20080102080403,3,-2,芝1200m,10/5(日),札幌,牡,16頭,カワキタライジン,57.0,津村,5.0,2,4R,３歳未勝利,4,美浦,相沢,462,2008.0
20080102080404,3,+8,芝1200m,10/5(日),札幌,牡,16頭,ロイヤルパーム,57.0,大野,5.3,3,4R,３歳未勝利,5,美浦,後藤,520,2008.0
20080102080405,3,0,芝1200m,10/5(日),札幌,牝,16頭,ブレイジングスター,52.0,▲荻野琢,13.7,8,4R,３歳未勝利,6,栗東,藤岡範,432,2008.0
20080102080406,3,-8,芝1200m,10/5(日),札幌,牝,16頭,デザートイーグル,55.0,古川,200.9,15,4R,３歳未勝利,7,美浦,坂本,432,2008.0
20080102080407,3,-2,芝1200m,10/5(日),札幌,牝,16頭,ハイスピリティド,54.0,☆田中博,82.7,11,4R,３歳未勝利,8,美浦,奥平,466,2008.0
20080102080408,3,-6,芝1200m,10/5(日),札幌,牝,16頭,コスモスートラ,55.0,桑村真,40.6,9,4R,３歳未勝利,9,美浦,畠山重,386,2008.0
20080102080409,3,-4,芝1200m,10/5(日),札幌,牡,16頭,アドマイヤバクシン,57.0,藤岡佑,7.4,4,4R,３歳未勝利,10,栗東,友道,486,2008.0
20080102080410,3,+10,芝1200m,10/5(日),札幌,牝,16頭,ミスシドニー,55.0,長谷川,91.3,12,4R,３歳未勝利,11,栗東,谷,444,2008.0
20080102080411,3,+2,芝1200m,10/5(日),札幌,牝,16頭,スリータキオン,55.0,武英,12.4,6,4R,３歳未勝利,12,栗東,武宏,436,2008.0
20080102080412,3,+8,芝1200m,10/5(日),札幌,牝,16頭,マイコノエリ,54.0,☆北村友,13.3,7,4R,３歳未勝利,13,美浦,坂本,426,2008.0
20080102080413,3,+4,芝1200m,10/5(日),札幌,牝,16頭,ヴィーノ,55.0,山口竜,229.3,16,4R,３歳未勝利,14,美浦,平井,444,2008.0
20080102080414,3,+14,芝1200m,10/5(日),札幌,牝,16頭,マリスカ,52.0,▲丸田,49.2,10,4R,３歳未勝利,15,美浦,鈴木康,470,2008.0
20080102080415,3,+2,芝1200m,10/5(日),札幌,牝,16頭,テスタンミラクル,54.0,☆的場,200.0,14,4R,３歳未勝利,16,美浦,的場,422,2008.0
20080102080500,4,-4,ダ1000m,10/5(日),札幌,牝,12頭,カルパントラス,54.0,☆田中博,6.8,3,5R,３歳上５００万下,1,美浦,斎藤宏,474,2008.0
20080102080501,4,+16,ダ1000m,10/5(日),札幌,牝,12頭,デスピュートロマン,55.0,中舘,14.5,7,5R,３歳上５００万下,2,栗東,浅見,480,2008.0
20080102080502,7,+6,ダ1000m,10/5(日),札幌,牡,12頭,ロードレンジャー,57.0,大野,2.0,1,5R,３歳上５００万下,3,美浦,菊川,476,2008.0
20080102080503,4,+2,ダ1000m,10/5(日),札幌,牡,12頭,テイエムゲンキボ,57.0,菊沢,19.2,8,5R,３歳上５００万下,4,美浦,中野渡,490,2008.0
20080102080504,4,+4,ダ1000m,10/5(日),札幌,牝,12頭,イエロープリマ,52.0,▲大江原,94.5,12,5R,３歳上５００万下,5,美浦,中野栄,418,2008.0
20080102080505,3,0,ダ1000m,10/5(日),札幌,牡,12頭,マルマツフライト,54.0,☆北村友,62.4,11,5R,３歳上５００万下,6,美浦,和田,492,2008.0
20080102080506,4,+2,ダ1000m,10/5(日),札幌,牝,12頭,ピンククラウド,52.0,▲丸田,13.3,6,5R,３歳上５００万下,7,美浦,手塚,514,2008.0
20080102080507,5,+8,ダ1000m,10/5(日),札幌,牡,12頭,マイティーキラー,57.0,長谷川,43.1,9,5R,３歳上５００万下,8,栗東,宮,508,2008.0
20080102080508,3,-4,ダ1000m,10/5(日),札幌,牝,12頭,ヤマサラグランジュ,50.0,▲荻野琢,5.2,2,5R,３歳上５００万下,9,栗東,平田,430,2008.0
20080102080509,3,+14,ダ1000m,10/5(日),札幌,牡,12頭,ドリームシャドウ,55.0,津村,13.2,5,5R,３歳上５００万下,10,美浦,堀井,512,2008.0
20080102080510,4,-4,ダ1000m,10/5(日),札幌,牝,12頭,フィリアルドーター,55.0,藤岡佑,11.9,4,5R,３歳上５００万下,11,栗東,作田,490,2008.0
20080102080511,5,+16,ダ1000m,10/5(日),札幌,牝,12頭,モンテティアラ,55.0,梶,59.3,10,5R,３歳上５００万下,12,美浦,田村,474,2008.0
20080102080600,3,-2,ダ1700m,10/5(日),札幌,牝,13頭,ヤマノボンディール,52.0,☆北村友,11.0,4,6R,３歳上５００万下,1,栗東,領家,460,2008.0
20080102080601,4,+2,ダ1700m,10/5(日),札幌,牝,13頭,フロールデセレッソ,55.0,藤岡佑,2.9,2,6R,３歳上５００万下,2,栗東,友道,458,2008.0
20080102080602,3,-6,ダ1700m,10/5(日),札幌,牝,13頭,ロッソトウショウ,53.0,古川,7.7,3,6R,３歳上５００万下,3,美浦,土田,450,2008.0
20080102080603,4,+16,ダ1700m,10/5(日),札幌,牝,13頭,シアトルレイナ,52.0,▲丸田,33.9,7,6R,３歳上５００万下,4,美浦,石毛,462,2008.0
20080102080604,3,+2,ダ1700m,10/5(日),札幌,牝,13頭,ライラキャスケード,50.0,▲池崎,21.1,6,6R,３歳上５００万下,5,美浦,萱野,452,2008.0
20080102080605,4,+2,ダ1700m,10/5(日),札幌,牝,13頭,ケイエスバウアー,55.0,松田,106.9,12,6R,３歳上５００万下,6,栗東,高橋成,484,2008.0
20080102080606,4,0,ダ1700m,10/5(日),札幌,牝,13頭,ラブリーコンサート,54.0,☆田中博,74.4,10,6R,３歳上５００万下,7,栗東,矢作,476,2008.0
20080102080607,4,+12,ダ1700m,10/5(日),札幌,牝,13頭,メイショウアルペン,52.0,▲荻野琢,83.1,11,6R,３歳上５００万下,8,栗東,武邦,436,2008.0
20080102080608,3,+28,ダ1700m,10/5(日),札幌,牝,13頭,グランドメープル,53.0,桑村真,68.4,9,6R,３歳上５００万下,9,美浦,武市,472,2008.0
20080102080609,4,-6,ダ1700m,10/5(日),札幌,牝,13頭,コパノタイマネ,54.0,☆的場,11.3,5,6R,３歳上５００万下,中止,栗東,崎山,494,2008.0
20080102080610,3,0,ダ1700m,10/5(日),札幌,牝,13頭,オコリンボ,53.0,藤田,2.2,1,6R,３歳上５００万下,中止,栗東,谷,418,2008.0
20080102080611,3,-8,ダ1700m,10/5(日),札幌,牝,13頭,キタサンユキ,53.0,五十冬,50.2,8,6R,３歳上５００万下,失格,栗東,須貝彦,472,2008.0
20080102080612,3,-4,ダ1700m,10/5(日),札幌,牝,13頭,ローテカリーノ,53.0,大野,180.7,13,6R,３歳上５００万下,中止,美浦,国枝,480,2008.0
20080102080700,3,+6,芝1500m,10/5(日),札幌,牝,14頭,フィックルベリー,53.0,藤田,2.7,1,7R,３歳上５００万下,1,栗東,大久龍,428,2008.0
20080102080701,5,0,芝1500m,10/5(日),札幌,牡,14頭,サクラモサ,54.0,▲丸田,5.0,2,7R,３歳上５００万下,2,栗東,梅田智,490,2008.0
20080102080702,4,+4,芝1500m,10/5(日),札幌,牡,14頭,ネバーチェンジ,57.0,中舘,23.5,7,7R,３歳上５００万下,3,栗東,鹿戸明,494,2008.0
20080102080703,3,-4,芝1500m,10/5(日),札幌,牝,14頭,ラヴドシャンクシー,53.0,長谷川,9.2,5,7R,３歳上５００万下,4,美浦,堀,462,2008.0
20080102080704,4,+4,芝1500m,10/5(日),札幌,牝,14頭,アイスカービング,55.0,大野,76.0,12,7R,３歳上５００万下,5,美浦,松山将,478,2008.0
20080102080705,3,0,芝1500m,10/5(日),札幌,牝,14頭,マイネベクルックス,53.0,津村,5.7,4,7R,３歳上５００万下,6,美浦,堀井,446,2008.0
20080102080706,3,+2,芝1500m,10/5(日),札幌,牡,14頭,エスジーストリーム,55.0,千田,16.7,6,7R,３歳上５００万下,7,栗東,藤岡範,488,2008.0
20080102080707,3,+14,芝1500m,10/5(日),札幌,牝,14頭,ダークエンジェル,53.0,古川,43.5,9,7R,３歳上５００万下,8,美浦,古賀慎,418,2008.0
20080102080708,3,+12,芝1500m,10/5(日),札幌,牝,14頭,ケイアイエーデル,52.0,☆田中博,50.4,10,7R,３歳上５００万下,9,美浦,石毛,438,2008.0
20080102080709,3,+8,芝1500m,10/5(日),札幌,牝,14頭,アモーレヴォレ,52.0,☆北村友,28.5,8,7R,３歳上５００万下,10,美浦,田村,484,2008.0
20080102080710,5,-4,芝1500m,10/5(日),札幌,牝,14頭,プリマシア,55.0,松田,52.0,11,7R,３歳上５００万下,11,栗東,羽月,470,2008.0
20080102080711,3,+2,芝1500m,10/5(日),札幌,牡,14頭,サザンギャラクシー,54.0,藤岡佑,5.5,3,7R,３歳上５００万下,12,栗東,橋田,510,2008.0
20080102080712,4,+18,芝1500m,10/5(日),札幌,牝,14頭,ゴールドゲスト,52.0,▲荻野琢,273.1,14,7R,３歳上５００万下,13,美浦,天間,448,2008.0
20080102080713,4,+10,芝1500m,10/5(日),札幌,牡,14頭,ブルーシーズン,57.0,山口竜,200.6,13,7R,３歳上５００万下,14,美浦,嶋田功,478,2008.0
20080102080800,3,-6,ダ1700m,10/5(日),札幌,牝,13頭,ヘヴンリークルーズ,53.0,中舘,7.9,4,8R,３歳上５００万下,1,美浦,宗像,440,2008.0
20080102080801,4,0,ダ1700m,10/5(日),札幌,牡,13頭,シルクストライカー,57.0,柴原,11.1,7,8R,３歳上５００万下,2,栗東,目野,470,2008.0
20080102080802,5,-14,ダ1700m,10/5(日),札幌,牡,13頭,パワーコレクター,57.0,津村,8.4,6,8R,３歳上５００万下,3,美浦,萩原,502,2008.0
20080102080803,5,0,ダ1700m,10/5(日),札幌,牡,13頭,ウォークライ,57.0,五十冬,7.6,3,8R,３歳上５００万下,4,栗東,増本,528,2008.0
20080102080804,5,0,ダ1700m,10/5(日),札幌,牝,13頭,ビバロングライフ,55.0,河北,78.3,9,8R,３歳上５００万下,5,栗東,小野,464,2008.0
20080102080805,5,+4,ダ1700m,10/5(日),札幌,牝,13頭,コアレスキャスト,55.0,藤岡佑,8.4,5,8R,３歳上５００万下,6,美浦,成島,470,2008.0
20080102080806,3,0,ダ1700m,10/5(日),札幌,牡,13頭,ローランビゴラス,54.0,☆北村友,17.2,8,8R,３歳上５００万下,7,栗東,崎山,484,2008.0
20080102080807,5,0,ダ1700m,10/5(日),札幌,牡,13頭,インサイダー,56.0,☆的場,2.9,1,8R,３歳上５００万下,8,美浦,小林,502,2008.0
20080102080808,3,+10,ダ1700m,10/5(日),札幌,牡,13頭,デルマアルタイル,55.0,山口竜,129.0,11,8R,３歳上５００万下,9,美浦,石栗,500,2008.0
